url	http	redirects	final_url	bytes	title	description	og_title	og_image	canonical	robots	h1_count	jsonld
/staff/251-CDK	200	0		27445	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/252-PRG	200	0		27465	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/253-NNS	200	0		27469	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/254-NAR	200	0		27445	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/258-RCG	200	0		27489	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/261-SMP	200	0		27469	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/265-SNP	200	0		27481	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/272-JKV	200	0		27102	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/277-HSP	200	0		27102	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/278-BHP	200	0		27102	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/279-NAC	200	0		27489	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/29-NSP	200	0		27485	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3007-DNP	200	0		27062	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3013-TMM	200	0		27075	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/302-JMP	200	0		27469	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3021-STV	200	0		27054	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3022-PDM	200	0		27045	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3025-SMB	200	0		27033	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3034-PEM	200	0		27073	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3035-ASS	200	0		27051	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3036-JPS	200	0		27060	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3037-AFP	200	0		27066	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3038-HKP	200	0		27048	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3040-RBP	200	0		27076	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3041-NNV	200	0		27076	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3042-PRG	200	0		27094	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3044-HRP	200	0		27021	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3045-VBJ	200	0		27069	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3046-NDP	200	0		27079	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3047-RSJ	200	0		27060	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3048-SVP	200	0		27054	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3049-DHP	200	0		27057	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3050-KMR	200	0		27051	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3051-GVM	200	0		27045	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3052-MGP	200	0		27063	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/3053-RRS	200	0		27067	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/308-MDS	200	0		27444	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/309-ANM	200	0		30878	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/33-SJP	200	0		27483	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/351-VRP	200	0		27485	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/354-PHS	200	0		27465	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/355-SKS	200	0		27441	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/356-DSS	200	0		27477	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/358-SPS	200	0		27453	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/360-JMM	200	0		27469	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/362-DRJ	200	0		27473	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/364-SAB	200	0		27457	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/365-TJG	200	0		27457	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/369-RRS	200	0		27477	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/373-COY	200	0		27461	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/375-SGA	200	0		26340	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/376-DAP	200	0		27465	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/377-AHM	200	0		26313	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/378-AMS	200	0		27485	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/380-BCS	200	0		26350	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/381-PMP	200	0		26362	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/382-AJP	200	0		26342	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/383-HAP	200	0		26335	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/384-ABT	200	0		26350	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/386-CPP	200	0		26360	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/387-KIP	200	0		26360	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/40-RMP	200	0		27479	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4002-RSP	200	0		27103	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4003-KBP	200	0		27542	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4004-SVS	200	0		27102	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4005-KND	200	0		27091	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4006-AKP	200	0		27091	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4007-GVT	200	0		27133	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4008-SJP	200	0		27097	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4009-SBS	200	0		27100	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4010-JBM	200	0		27112	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4011-HSP	200	0		27088	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4012-NPD	200	0		27112	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4013-RBP	200	0		27106	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4015-FYV	200	0		27091	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4017-CHT	200	0		27094	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/417-DMP	200	0		27077	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/417-VMP	200	0		26347	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			0	0
/staff/42-AAP	200	0		27491	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
/staff/4201-TRP	200	0		27111	SVIT Vasad — Sardar Vallabhbhai Institute of Technology	AICTE-approved engineering, management and applied sciences programmes on a 15-acre campus in Vasad, Gujarat. 95% placements, modern labs, vibrant campus life.	SVIT Vasad — Institute of Technology	https://agezrfclusigfqysbxwb.supabase.co/storage/v1/object/public/media/logos/svit.png			1	0
